Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_log,TotalSF,HouseAge,RemodAge,TotalBathrooms
66,60,3,76.0,9591,1,1,3,3,0,4,0,16,2,2,0,5,8,5,2004,2005,1,1,12,13,1,344.0,4,3,2,5,3,0,6,0,6,0,1143,1143,1,5,1,5,1143,1330,0,2473,0,0,2,1,4,1,4,9,6,1,4,3,2004.0,2,3,852,3,3,2,192,151,0,0,0,0,0,4,1,0,10,2007,8,4,317000,12.666660207428574,3616,3,2,2.5
67,20,3,0.0,19900,1,1,3,3,0,4,0,12,3,2,0,2,7,5,1970,1989,1,1,9,10,1,287.0,3,3,1,4,3,1,2,912,6,0,1035,1947,1,3,1,5,2207,0,0,2207,1,0,2,0,3,1,3,7,2,1,4,1,1970.0,2,2,576,3,3,2,301,0,0,0,0,0,0,4,1,0,7,2010,8,4,180000,12.100717685412471,4154,40,21,3.0
68,20,3,72.0,10665,1,1,0,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,1,167.0,4,3,2,4,3,0,2,1013,6,0,440,1453,1,5,1,5,1479,0,0,1479,1,0,2,0,3,1,4,7,6,0,0,1,2003.0,2,2,558,3,3,2,144,29,0,0,0,0,0,4,1,0,6,2007,8,4,226000,12.328294703023394,2932,4,4,3.0
69,30,4,47.0,4608,1,1,3,3,0,0,0,17,0,2,0,2,4,6,1945,1950,1,1,8,8,2,0.0,3,4,1,3,3,3,6,0,6,0,747,747,1,3,1,5,747,0,0,747,0,0,1,0,2,1,3,4,6,0,0,1,1945.0,3,1,220,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2010,8,4,80000,11.289794413577894,1494,65,60,1.0
70,50,3,81.0,15593,1,1,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,1,3,0,2,0.0,4,3,1,3,3,3,1,603,6,0,701,1304,2,3,1,5,1304,983,0,2287,0,0,2,0,3,1,3,7,6,1,3,1,1953.0,0,2,667,3,3,2,0,21,114,0,0,0,0,4,1,0,7,2006,8,4,225000,12.323860125621126,3591,53,53,2.0
71,20,3,95.0,13651,1,1,0,3,0,4,0,12,2,2,0,2,7,6,1973,1973,1,1,9,10,1,1115.0,3,4,1,4,3,1,0,1880,6,0,343,2223,1,5,1,5,2223,0,0,2223,1,0,2,0,3,1,3,8,6,2,4,1,1973.0,0,2,516,3,3,2,300,0,0,0,0,0,0,4,1,0,2,2007,8,4,244000,12.404927602627597,4446,34,34,3.0
72,20,3,69.0,7599,1,1,3,3,0,0,0,11,2,2,0,2,4,6,1982,2006,1,1,6,10,2,0.0,3,3,1,3,3,3,0,565,6,0,280,845,1,3,1,5,845,0,0,845,1,0,1,0,2,1,3,4,6,0,0,5,1987.0,3,2,360,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2007,8,4,129500,11.771443882099637,1690,25,1,2.0
73,60,3,74.0,10141,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1998,1,1,12,13,1,40.0,3,3,2,4,3,3,6,0,6,0,832,832,1,4,1,5,885,833,0,1718,0,0,2,1,3,1,3,7,6,1,3,1,1998.0,0,2,427,3,3,2,0,94,0,0,291,0,0,4,1,0,12,2009,8,4,185000,12.128116509451258,2550,11,11,2.5
74,20,3,85.0,10200,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1954,2003,1,1,13,14,1,104.0,3,3,1,3,3,3,0,320,1,362,404,1086,1,4,1,5,1086,0,0,1086,1,0,1,0,3,1,3,6,6,0,0,1,1989.0,3,2,490,3,3,2,0,0,0,0,0,0,0,1,1,0,5,2010,8,4,144900,11.88380602959621,2172,56,7,2.0
75,50,4,60.0,5790,1,1,3,3,0,0,0,17,2,2,0,5,3,6,1915,1950,2,1,12,13,2,0.0,4,4,1,2,3,3,6,0,6,0,840,840,1,4,0,5,840,765,0,1605,0,0,2,0,3,2,3,8,6,0,0,5,1915.0,3,1,379,3,3,2,0,0,202,0,0,0,0,4,1,0,5,2010,8,4,107400,11.58432477200052,2445,95,60,2.0
76,180,4,21.0,1596,1,1,3,3,0,4,0,10,2,2,3,7,4,5,1973,1973,1,1,5,5,2,0.0,3,3,1,4,3,1,2,462,6,0,0,462,1,3,1,5,526,462,0,988,1,0,1,0,2,1,3,5,6,0,0,3,1973.0,3,1,297,3,3,2,120,101,0,0,0,0,0,1,1,0,11,2009,8,4,91000,11.418625774449598,1450,36,36,2.0
77,20,3,0.0,8475,1,1,0,3,0,4,0,12,2,2,0,2,4,7,1956,1956,1,1,12,13,2,0.0,3,3,1,3,3,3,0,228,6,0,724,952,1,5,1,0,952,0,0,952,0,0,1,0,2,1,3,4,6,0,0,5,1956.0,3,1,283,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2008,8,4,135750,11.818577604251555,1904,52,52,1.0
78,50,4,50.0,8635,1,1,3,3,0,4,0,3,2,2,0,0,5,5,1948,2001,1,1,13,14,2,0.0,3,3,1,3,3,3,1,336,2,41,295,672,1,3,1,5,1072,213,0,1285,1,0,1,0,2,1,3,6,2,0,0,5,1948.0,3,1,240,3,3,2,0,0,0,0,0,0,0,2,1,0,1,2008,8,4,127000,11.751950239425476,1957,60,7,2.0
79,90,3,72.0,10778,1,1,3,3,0,4,0,19,2,2,2,2,4,5,1968,1968,3,1,6,6,2,0.0,3,3,1,3,3,3,6,0,6,0,1768,1768,1,3,0,5,1768,0,0,1768,0,0,2,0,4,2,3,8,6,0,0,6,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,4,2010,8,4,136500,11.824087219587643,3536,42,42,2.0
80,50,4,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,5,5,6,1910,1981,1,1,13,14,2,0.0,3,3,2,3,3,3,6,0,6,0,440,440,1,4,1,5,682,548,0,1230,0,0,1,1,2,1,3,5,6,0,0,5,1966.0,3,2,440,3,3,2,74,0,128,0,0,0,0,2,1,0,5,2009,8,4,110000,11.608244735642321,1670,99,28,1.5
81,60,3,100.0,13000,1,1,3,3,0,0,0,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,576.0,3,4,1,4,3,3,5,448,6,0,448,896,1,3,1,5,1182,960,0,2142,0,0,2,1,4,1,4,8,6,1,4,1,1968.0,0,1,509,3,3,2,0,72,0,0,252,0,0,4,1,0,6,2009,8,4,193500,12.173037959397275,3038,41,41,2.5
82,120,4,32.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,443.0,3,4,2,5,4,3,2,1201,6,0,36,1237,1,5,1,5,1337,0,0,1337,1,0,2,0,2,1,3,5,6,0,0,1,1998.0,0,2,405,3,3,2,0,199,0,0,0,0,0,4,1,0,3,2006,8,4,153500,11.941462360646149,2574,8,8,3.0
83,20,3,78.0,10206,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,468.0,3,3,2,4,3,3,2,33,6,0,1530,1563,1,5,1,5,1563,0,0,1563,0,0,2,0,3,1,4,6,6,1,4,1,2007.0,2,3,758,3,3,2,144,99,0,0,0,0,0,4,1,0,10,2008,8,4,245000,12.409017571151187,3126,1,1,2.0
84,20,3,80.0,8892,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1960,1960,1,1,8,8,0,66.0,3,3,1,3,3,3,6,0,6,0,1065,1065,1,4,1,5,1065,0,0,1065,0,0,1,1,3,1,3,6,6,0,0,5,1974.0,3,2,461,3,3,2,74,0,0,0,0,0,0,4,1,0,7,2007,0,4,126500,11.748005492256807,2130,47,47,1.5
85,80,3,0.0,8530,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,22.0,3,3,2,4,3,3,6,0,6,0,384,384,1,4,1,5,804,670,0,1474,0,0,2,1,3,1,3,7,6,1,3,3,1995.0,0,2,400,3,3,2,120,72,0,0,0,0,0,4,3,700,5,2009,8,4,168500,12.034696963475044,1858,14,13,2.5
86,60,3,121.0,16059,1,1,3,3,0,0,0,15,2,2,0,5,8,5,1991,1992,3,1,6,6,1,284.0,4,3,1,4,3,3,6,0,6,0,1288,1288,1,5,1,5,1301,1116,0,2417,0,0,2,1,4,1,4,9,6,1,3,1,1991.0,3,2,462,3,3,2,127,82,0,0,0,0,0,4,1,0,4,2006,8,4,260000,12.468440756144114,3705,15,14,2.5
87,60,3,122.0,11911,1,1,1,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,4,3,2,4,3,0,6,0,6,0,684,684,1,5,1,5,684,876,0,1560,0,0,2,1,3,1,4,6,6,1,4,3,2005.0,0,2,400,3,3,2,100,38,0,0,0,0,0,4,1,0,3,2009,8,4,174000,12.066816325306588,2244,4,4,2.5
88,160,1,40.0,3951,1,2,3,3,0,0,0,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,76.0,4,3,2,4,3,0,6,0,6,0,612,612,1,5,1,5,612,612,0,1224,0,0,2,1,2,1,4,4,6,0,0,5,2009.0,2,2,528,3,3,2,0,234,0,0,0,0,0,4,1,0,6,2009,6,5,164500,12.010671928196443,1836,0,0,2.5
89,50,0,105.0,8470,1,1,0,3,0,0,0,9,1,1,0,0,3,2,1915,1982,3,1,9,10,2,0.0,2,2,1,3,2,3,6,0,6,0,1013,1013,1,3,0,5,1013,0,513,1526,0,0,1,0,2,1,2,6,6,0,0,6,0.0,1,0,0,0,0,0,0,0,156,0,0,0,0,2,1,0,10,2009,3,0,85000,11.350418300109132,2026,94,27,1.0
90,20,3,60.0,8070,1,1,3,3,0,4,0,5,2,2,0,2,4,5,1994,1995,1,1,12,13,2,0.0,3,3,2,4,3,3,2,588,6,0,402,990,1,5,1,5,990,0,0,990,1,0,1,0,3,1,3,5,6,0,0,6,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,8,2007,8,4,123600,11.724813914587886,1980,13,12,2.0
91,20,3,60.0,7200,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1950,1950,1,1,3,14,2,0.0,3,3,3,0,0,4,4,0,4,0,0,0,1,3,1,0,1040,0,0,1040,0,0,1,0,2,1,3,4,6,0,0,5,1950.0,3,2,420,3,3,2,0,29,0,0,0,0,0,4,1,0,7,2006,8,4,109900,11.60733523953139,1040,56,56,1.0
92,20,3,85.0,8500,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1961,1961,3,1,6,6,0,203.0,3,3,1,3,3,3,5,600,6,0,635,1235,1,3,1,5,1235,0,0,1235,0,0,1,0,2,1,3,6,6,0,0,1,1961.0,3,2,480,3,3,2,0,0,0,0,0,0,0,1,1,0,12,2006,8,0,98600,11.498836682527127,2470,45,45,1.0
93,30,3,80.0,13360,1,0,0,1,0,4,0,6,2,2,0,2,5,7,1921,2006,1,1,13,14,2,0.0,3,4,0,4,3,3,0,713,6,0,163,876,1,5,1,5,964,0,0,964,1,0,1,0,2,1,3,5,6,0,0,5,1921.0,3,2,432,3,3,2,0,0,44,0,0,0,0,4,1,0,8,2009,8,4,163500,12.004574385508691,1840,88,3,2.0
94,190,0,60.0,7200,1,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,2,0.0,3,3,0,3,2,2,5,1046,6,0,168,1214,2,5,0,5,1260,1031,0,2291,0,1,2,0,4,2,3,9,6,1,4,5,1900.0,3,2,506,3,3,2,0,0,0,0,99,0,0,4,1,0,11,2007,8,4,133900,11.804855999911272,3505,97,9,2.5
95,60,3,69.0,9337,1,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0.0,3,4,2,4,3,3,2,648,6,0,176,824,1,5,1,5,905,881,0,1786,1,0,2,1,3,1,4,7,6,0,0,1,1997.0,2,2,684,3,3,2,0,162,0,0,0,0,0,4,1,0,5,2007,8,4,204750,12.229549885708273,2610,10,10,3.5
96,60,3,0.0,9765,1,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,12,13,1,68.0,5,4,2,4,4,3,0,310,6,0,370,680,1,4,1,5,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,3,3,1993.0,0,2,420,3,3,2,232,63,0,0,0,0,0,4,3,480,4,2009,8,4,185000,12.128116509451258,2150,16,16,2.5
97,20,3,78.0,10264,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,183.0,4,3,2,4,3,0,0,1162,6,0,426,1588,1,5,1,5,1588,0,0,1588,0,0,2,0,3,1,4,6,6,0,0,1,1999.0,2,2,472,3,3,2,158,29,0,0,0,0,0,4,1,0,8,2006,8,4,214000,12.273735966890268,3176,7,7,2.0
98,20,3,73.0,10921,1,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,48.0,3,3,1,3,3,3,5,520,6,0,440,960,1,3,1,1,960,0,0,960,1,0,1,0,3,1,3,6,6,0,0,1,1965.0,0,1,432,3,3,1,120,0,0,0,0,0,0,4,1,0,5,2007,8,4,94750,11.459007676978688,1920,42,42,2.0
99,30,3,85.0,10625,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,13,14,2,0.0,3,3,0,3,3,3,0,108,6,0,350,458,1,2,0,5,835,0,0,835,0,0,1,0,2,1,3,5,6,0,0,2,1920.0,3,1,366,2,3,2,0,0,77,0,0,0,0,4,3,400,5,2010,0,0,83000,11.326607934898927,1293,90,60,1.0
100,20,3,77.0,9320,1,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,9,10,2,0.0,3,3,1,3,3,3,0,569,6,0,381,950,1,2,1,5,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,0,6,0.0,1,0,0,0,0,2,352,0,0,0,0,0,0,4,3,400,1,2010,8,4,128950,11.767187766223199,2175,51,51,2.5
101,20,3,0.0,10603,1,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,9,10,1,28.0,3,3,2,3,3,2,0,1200,6,0,410,1610,1,4,1,5,1610,0,0,1610,1,0,2,0,3,1,4,6,6,2,3,1,1977.0,2,2,480,3,3,2,168,68,0,0,0,0,0,4,1,0,2,2010,8,4,205000,12.230770136157428,3220,33,9,3.0
102,60,3,77.0,9206,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,336.0,4,3,1,4,3,3,6,0,6,0,741,741,1,3,1,5,977,755,0,1732,0,0,2,1,3,1,4,7,6,1,3,1,1985.0,0,2,476,3,3,2,192,46,0,0,0,0,0,4,1,0,6,2010,8,4,178000,12.08954444723597,2473,25,25,2.5
103,90,3,64.0,7018,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,2,0.0,3,2,3,0,0,4,4,0,4,0,0,0,1,3,1,5,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,0,1,1979.0,3,2,410,3,3,2,0,0,0,0,0,0,0,4,1,0,6,2009,8,2,118964,11.68658461118553,1535,30,30,2.0
104,20,3,94.0,10402,1,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,12,13,2,0.0,3,3,2,4,3,3,6,0,6,0,1226,1226,1,5,1,5,1226,0,0,1226,0,0,2,0,3,1,4,6,6,0,0,1,2009.0,2,3,740,3,3,2,0,36,0,0,0,0,0,4,1,0,5,2010,8,4,198900,12.200562492481511,2452,1,1,2.0
105,50,4,0.0,7758,1,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,11,12,1,600.0,3,2,2,3,3,3,3,224,6,0,816,1040,1,5,1,1,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,3,5,1951.0,3,1,240,3,3,2,0,0,0,0,184,0,0,4,1,0,6,2007,8,4,169500,12.040614105490253,2858,76,57,1.5
106,60,1,75.0,9375,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,12,13,1,768.0,4,3,2,5,3,3,6,0,6,0,1053,1053,1,5,1,5,1053,939,0,1992,0,0,2,1,3,1,4,9,6,1,4,1,2003.0,2,2,648,3,3,2,140,45,0,0,0,0,0,4,1,0,8,2008,8,4,250000,12.429220196836383,3045,5,4,2.5
107,30,4,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,12,13,2,0.0,3,3,0,2,3,3,6,0,6,0,641,641,1,4,1,5,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,0,5,1954.0,3,1,273,2,2,0,0,0,0,0,0,0,0,4,3,450,8,2007,8,4,100000,11.51293546492023,1688,122,12,1.0
108,20,4,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,12,13,2,0.0,3,3,1,3,3,3,0,104,1,169,516,789,1,5,1,5,789,0,0,789,0,0,1,0,2,1,3,5,6,0,0,5,1948.0,3,1,250,3,3,2,0,0,0,0,0,0,0,4,1,0,4,2008,8,5,115000,11.652696102959753,1578,60,58,1.0
109,50,4,85.0,8500,1,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,2,0.0,3,3,1,3,3,3,6,0,6,0,793,793,2,3,0,1,997,520,0,1517,0,0,2,0,3,1,2,7,6,0,0,6,0.0,1,0,0,0,0,0,0,0,144,0,0,0,0,4,1,0,8,2007,8,4,115000,11.652696102959753,2310,88,2,2.0
110,20,3,105.0,11751,1,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,9,10,1,480.0,3,3,1,4,3,3,1,705,6,0,1139,1844,1,5,1,5,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,3,1,1977.0,2,2,546,3,3,2,0,122,0,0,0,0,0,2,1,0,1,2010,0,4,190000,12.154784614286667,3688,33,33,2.0
111,50,3,75.0,9525,1,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,13,14,2,0.0,3,3,1,3,2,3,5,444,6,0,550,994,1,4,1,5,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,0,1,1954.0,3,1,325,3,3,2,182,0,0,0,0,0,0,4,1,0,10,2006,8,4,136900,11.827013315851762,2849,52,34,2.0
112,80,3,0.0,7750,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,2,0.0,3,3,2,4,3,3,2,250,6,0,134,384,1,5,1,5,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,3,3,2000.0,0,2,400,3,3,2,180,0,0,0,0,0,0,4,1,0,4,2010,8,4,180000,12.100717685412471,1814,10,10,2.5
113,60,3,77.0,9965,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,12,13,3,220.0,4,3,2,5,3,0,2,984,6,0,280,1264,1,5,1,5,1282,1414,0,2696,1,0,2,1,4,1,5,10,6,1,4,3,2007.0,0,3,792,3,3,2,120,184,0,0,168,0,0,4,1,0,10,2007,6,5,383970,12.85832230788469,3960,0,0,3.5
114,20,3,0.0,21000,1,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,13,14,1,184.0,3,4,1,4,3,2,0,35,5,869,905,1809,1,3,1,5,2259,0,0,2259,1,0,2,0,3,1,4,7,6,2,4,2,1953.0,3,2,450,3,3,2,166,120,192,0,0,0,0,2,1,0,10,2007,0,0,217000,12.28765724080691,4068,54,54,3.0
115,70,3,61.0,7259,1,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,13,14,2,0.0,3,3,1,3,3,3,0,774,3,150,104,1028,1,5,1,5,1436,884,0,2320,1,0,2,1,3,1,4,9,6,1,3,5,1945.0,3,1,180,3,3,2,224,0,0,0,0,0,0,2,1,0,7,2007,8,4,259500,12.466515835145202,3348,62,5,3.5
116,160,1,34.0,3230,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,1129.0,3,3,2,4,3,3,2,419,6,0,310,729,1,4,1,5,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,2,5,1999.0,3,2,440,3,3,2,0,32,0,0,0,0,0,4,1,0,6,2007,8,4,176000,12.07824495582233,2187,8,8,2.5
117,20,3,0.0,11616,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,13,14,1,116.0,3,3,1,3,3,3,3,170,1,670,252,1092,1,3,1,5,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,1,1,1962.0,3,1,288,3,3,2,0,20,144,0,0,0,0,4,1,0,9,2009,8,4,139000,11.842236406331555,2184,47,47,1.5
118,20,3,74.0,8536,1,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,12,13,2,0.0,3,3,2,4,3,3,6,0,6,0,1125,1125,1,4,1,5,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,0,1,2007.0,3,2,430,3,3,2,80,64,0,0,0,0,0,4,1,0,4,2007,6,5,155000,11.951186847493476,2250,1,0,1.5
119,60,3,90.0,12376,1,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,9,10,2,0.0,3,3,2,4,3,2,2,1470,6,0,203,1673,1,4,1,5,1699,1523,0,3222,1,0,3,0,5,1,4,11,6,2,3,1,1990.0,3,3,594,3,3,2,367,0,0,0,0,0,0,4,1,0,5,2010,8,4,320000,12.676079399771027,4895,20,20,4.0
120,60,3,65.0,8461,1,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,2,0.0,4,3,2,4,3,3,6,0,6,0,728,728,1,5,1,5,728,728,0,1456,0,0,2,1,3,1,4,8,6,1,4,1,2005.0,0,2,390,3,3,2,0,24,0,0,0,0,0,4,1,0,7,2006,6,5,163990,12.0075668272517,2184,1,0,2.5
121,80,3,0.0,21453,1,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,9,10,2,0.0,3,3,1,3,3,1,0,938,6,0,0,938,1,5,1,5,988,0,0,988,1,0,1,0,1,1,3,4,6,2,3,1,1969.0,3,2,540,3,3,2,0,130,0,130,0,0,0,4,1,0,10,2006,8,4,180000,12.100717685412471,1926,37,37,2.0
122,50,4,50.0,6060,1,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,2,0.0,3,3,2,3,3,3,6,0,6,0,732,732,1,4,1,5,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,0,5,1979.0,3,1,264,3,3,1,0,0,140,0,0,0,0,2,1,0,6,2007,8,4,100000,11.51293546492023,1855,68,57,1.0
123,20,3,75.0,9464,1,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,1,135.0,3,4,1,3,3,3,1,570,6,0,510,1080,1,4,1,5,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,0,1,1958.0,3,1,288,3,3,2,0,0,0,0,130,0,0,4,1,0,6,2008,8,4,136000,11.820417517632333,2160,50,50,1.0
124,120,3,55.0,7892,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,9,10,2,0.0,4,3,2,4,3,3,2,300,6,0,899,1199,1,5,1,5,1199,0,0,1199,0,0,2,0,2,1,4,5,6,0,0,1,1993.0,2,2,530,3,3,2,0,63,0,0,0,0,0,4,1,0,3,2008,8,4,153900,11.944064817531656,2398,15,15,2.0
125,20,3,48.0,17043,1,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,2,0.0,3,4,1,4,2,3,6,0,6,0,1362,1362,1,3,1,5,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,3,1,1979.0,3,2,435,3,3,2,192,0,0,0,0,0,0,4,1,0,1,2009,8,4,181000,12.10625783509458,2948,30,11,2.0
126,190,4,60.0,6780,1,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,13,14,2,0.0,3,2,1,3,3,0,2,490,6,0,30,520,1,4,0,5,520,0,234,754,1,0,1,0,2,1,3,5,6,0,0,6,0.0,1,0,0,0,0,0,53,0,0,0,0,0,0,4,1,0,6,2006,8,4,84500,11.344518647594766,1040,71,24,2.0
127,120,3,0.0,4928,1,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,9,10,2,0.0,3,3,1,4,3,3,0,120,6,0,958,1078,1,3,1,5,958,0,0,958,0,0,2,0,2,1,3,5,6,1,3,1,1977.0,2,2,440,3,3,2,0,205,0,0,0,0,0,4,1,0,2,2007,8,4,128000,11.759793355371237,2036,31,31,2.0
128,45,4,55.0,4388,1,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,14,14,2,0.0,3,4,0,3,3,3,3,116,6,0,556,672,1,5,1,5,840,0,0,840,0,0,1,0,3,1,3,5,6,1,3,6,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,2007,8,4,87000,11.373674891823535,1512,77,57,1.0
129,60,3,69.0,7590,1,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,12,13,1,266.0,3,3,1,3,3,3,1,512,6,0,148,660,1,3,1,5,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,2,1,1966.0,2,2,453,3,3,2,188,108,0,0,0,0,0,4,1,0,7,2006,8,4,155000,11.951186847493476,2008,40,40,1.5
130,20,3,69.0,8973,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,9,10,1,85.0,3,3,1,3,3,3,5,567,1,28,413,1008,1,3,1,0,1053,0,0,1053,0,1,1,1,3,1,5,6,6,0,0,0,1998.0,2,2,750,3,3,2,0,80,0,180,0,0,0,3,1,0,7,2006,8,0,150000,11.918397239722838,2061,48,15,2.0
131,60,3,88.0,14200,1,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,1,309.0,3,3,1,3,3,3,5,445,6,0,479,924,1,5,1,5,1216,941,0,2157,0,0,2,1,4,1,4,8,6,2,4,1,1966.0,0,2,487,3,3,2,105,66,0,0,0,0,0,0,1,0,5,2006,8,4,226000,12.328294703023394,3081,40,40,2.5
132,60,3,0.0,12224,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,40.0,4,3,2,4,3,3,2,695,6,0,297,992,1,5,1,5,1022,1032,0,2054,1,0,2,1,3,1,4,7,6,1,3,3,2000.0,2,2,390,3,3,2,24,48,0,0,0,0,0,4,1,0,7,2009,8,4,244000,12.404927602627597,3046,9,9,3.5
133,20,3,75.0,7388,1,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,2,0.0,3,3,1,3,3,3,5,405,6,0,658,1063,1,4,1,5,1327,0,0,1327,1,0,1,0,3,1,4,7,6,0,0,5,1974.0,3,2,624,3,3,2,0,0,0,0,0,0,0,4,1,0,7,2007,8,4,150750,11.923384748066601,2390,48,5,2.0
